_id,Vorname,Anzahl,Geschlecht
4109,Simmba,4 oder weniger,m
4110,Simo,4 oder weniger,m
4111,Simón,4 oder weniger,m
4112,Sinan,4 oder weniger,m
4113,Sirac,4 oder weniger,m
4114,Siroj,4 oder weniger,m
4115,Slaven,4 oder weniger,m
4116,Slavo,4 oder weniger,m
4117,Slobodan,4 oder weniger,m
4118,Smajl,4 oder weniger,m
4119,Sobhan,4 oder weniger,m
4120,Sol,4 oder weniger,m
4121,Soma,4 oder weniger,m
4122,Somil,4 oder weniger,m
4123,Soren,4 oder weniger,m
4124,Soshi,4 oder weniger,m
4125,Spencer,4 oder weniger,m
4126,Sri,4 oder weniger,m
4127,Srud,4 oder weniger,m
4128,Stanislav,4 oder weniger,m
4129,Stanislaw,4 oder weniger,m
4130,Stanley,4 oder weniger,m
4131,Stefan-Claudiu,4 oder weniger,m
4132,Stefano,4 oder weniger,m
4133,Steven,4 oder weniger,m
4134,Sufyan,4 oder weniger,m
4135,Suheyb,4 oder weniger,m
4136,Sulaiman,4 oder weniger,m
4137,Suliman,4 oder weniger,m
4138,Sultan,4 oder weniger,m
4139,Summit,4 oder weniger,m
4140,Sven,4 oder weniger,m
4141,Svyatoslav,4 oder weniger,m
4142,Sylwester,4 oder weniger,m
4143,Szymon,4 oder weniger,m
4144,Taddeo,4 oder weniger,m
4145,Tadej,4 oder weniger,m
4146,Tadian,4 oder weniger,m
4147,Taeyeon,4 oder weniger,m
4148,Taha,4 oder weniger,m
4149,Taim,4 oder weniger,m
4150,Taio,4 oder weniger,m
4151,Tair,4 oder weniger,m
4152,Tajo,4 oder weniger,m
4153,Taksh,4 oder weniger,m
4154,Takuma,4 oder weniger,m
4155,Talha,4 oder weniger,m
4156,Tammo,4 oder weniger,m
4157,Tamo,4 oder weniger,m
4158,Tarak,4 oder weniger,m
4159,Taran,4 oder weniger,m
4160,Taras,4 oder weniger,m
4161,Tarik,4 oder weniger,m
4162,Tariq,4 oder weniger,m
4163,Taro,4 oder weniger,m
4164,Taron,4 oder weniger,m
4165,Tarun,4 oder weniger,m
4166,Tassilo,4 oder weniger,m
4167,Tayfun,4 oder weniger,m
4168,Ted,4 oder weniger,m
4169,Teddy,4 oder weniger,m
4170,Tede,4 oder weniger,m
4171,Teemu,4 oder weniger,m
4172,Tejash,4 oder weniger,m
4173,Tejiri,4 oder weniger,m
4174,Temiloluwa,4 oder weniger,m
4175,Temur,4 oder weniger,m
4176,Temurbek,4 oder weniger,m
4177,Tenahe,4 oder weniger,m
4178,Tenuun,4 oder weniger,m
4179,Teo,4 oder weniger,m
4180,Teoman,4 oder weniger,m
4181,Testimoning,4 oder weniger,m
4182,Thaddäus,4 oder weniger,m
4183,Thadeus,4 oder weniger,m
4184,Théo,4 oder weniger,m
4185,Theocharis,4 oder weniger,m
4186,Theodore,4 oder weniger,m
4187,Theodoros,4 oder weniger,m
4188,Theologos,4 oder weniger,m
4189,Thibo,4 oder weniger,m
4190,Thierno,4 oder weniger,m
4191,Thierry,4 oder weniger,m
4192,Thies,4 oder weniger,m
4193,Thom,4 oder weniger,m
4194,Thoma,4 oder weniger,m
4195,Thor,4 oder weniger,m
4196,Thore,4 oder weniger,m
4197,Tiago,4 oder weniger,m
4198,Tiam,4 oder weniger,m
4199,Tibor,4 oder weniger,m
4200,Tijan,4 oder weniger,m
4201,Till,4 oder weniger,m
4202,Tilo,4 oder weniger,m
4203,Timofei,4 oder weniger,m
4204,Timon,4 oder weniger,m
4205,Timothée,4 oder weniger,m
4206,Timothy,4 oder weniger,m
4207,Tin,4 oder weniger,m
4208,Tino,4 oder weniger,m
4209,Tizian,4 oder weniger,m
4210,Tjark,4 oder weniger,m
4211,Tobiasz,4 oder weniger,m
4212,Toma,4 oder weniger,m
4213,Toma-Eduard,4 oder weniger,m
4214,Tomás,4 oder weniger,m
4215,Tomek,4 oder weniger,m
4216,Tommaso,4 oder weniger,m
4217,Tommy,4 oder weniger,m
4218,Tonio,4 oder weniger,m
4219,Tonny,4 oder weniger,m
4220,Tony,4 oder weniger,m
4221,Toprak,4 oder weniger,m
4222,Trendafil,4 oder weniger,m
4223,Trim,4 oder weniger,m
4224,Tristan,4 oder weniger,m
4225,Troi,4 oder weniger,m
4226,Trojan,4 oder weniger,m
4227,Tudor,4 oder weniger,m
4228,Tunahan,4 oder weniger,m
4229,Ty,4 oder weniger,m
4230,Tyler,4 oder weniger,m
4231,Tymofii,4 oder weniger,m
4232,Tymon,4 oder weniger,m
4233,Tymoteusz,4 oder weniger,m
4234,Ubay,4 oder weniger,m
4235,Udayveer,4 oder weniger,m
4236,Uddhav,4 oder weniger,m
4237,Uğur-Can,4 oder weniger,m
4238,Ujkan,4 oder weniger,m
4239,Ulu,4 oder weniger,m
4240,Umar,4 oder weniger,m
4241,Umut,4 oder weniger,m
4242,Unik,4 oder weniger,m
4243,Unyińmala,4 oder weniger,m
4244,Uras,4 oder weniger,m
4245,Uraz,4 oder weniger,m
4246,Uriel,4 oder weniger,m
4247,Utku,4 oder weniger,m
4248,Uvis,4 oder weniger,m
4249,Uzay,4 oder weniger,m
4250,Vaanraj,4 oder weniger,m
4251,Vahagn,4 oder weniger,m
4252,Valencio,4 oder weniger,m
4253,Valerian,4 oder weniger,m
4254,Valerio,4 oder weniger,m
4255,Valerio-Vasil,4 oder weniger,m
4256,Vasco,4 oder weniger,m
4257,Vasileios,4 oder weniger,m
4258,Vasilij,4 oder weniger,m
4259,Vasilije,4 oder weniger,m
4260,Vasily,4 oder weniger,m
4261,Vedad,4 oder weniger,m
4262,Veli,4 oder weniger,m
4263,Veljko,4 oder weniger,m
4264,Viaan,4 oder weniger,m
4265,Vian,4 oder weniger,m
4266,Vid,4 oder weniger,m
4267,Vihaan,4 oder weniger,m
4268,Vihan,4 oder weniger,m
4269,Vikash,4 oder weniger,m
4270,Vilim,4 oder weniger,m
4271,Vilson,4 oder weniger,m
4272,Vince,4 oder weniger,m
4273,Vincenz,4 oder weniger,m
4274,Vincenzo,4 oder weniger,m
4275,Vinn,4 oder weniger,m
4276,Vinzenz,4 oder weniger,m
4277,Viraj,4 oder weniger,m
4278,Virinchi,4 oder weniger,m
4279,Visar,4 oder weniger,m
4280,Vishisht,4 oder weniger,m
4281,Vitoantonio,4 oder weniger,m
4282,Vittorio,4 oder weniger,m
4283,Vivaan,4 oder weniger,m
4284,Vladimiros,4 oder weniger,m
4285,Vladyslav,4 oder weniger,m
4286,Volodymyr,4 oder weniger,m
4287,Vũ,4 oder weniger,m
4288,Vuk,4 oder weniger,m
4289,Vukan,4 oder weniger,m
4290,Vukasin,4 oder weniger,m
4291,Vyaan,4 oder weniger,m
4292,Walter-Fynn,4 oder weniger,m
4293,Walther,4 oder weniger,m
4294,Wanja,4 oder weniger,m
4295,Wesley,4 oder weniger,m
4296,Wiktor,4 oder weniger,m
4297,Wilhelm,4 oder weniger,m
4298,Willhelm,4 oder weniger,m
4299,Willi,4 oder weniger,m
4300,Williams,4 oder weniger,m
4301,Willy,4 oder weniger,m
4302,Xavian,4 oder weniger,m
4303,Xi-Long,4 oder weniger,m
4304,Xing,4 oder weniger,m
4305,Xuan,4 oder weniger,m
4306,Yașar,4 oder weniger,m
4307,Yagiz,4 oder weniger,m
4308,Yagnesh,4 oder weniger,m
4309,Yahiya,4 oder weniger,m
4310,Yahya,4 oder weniger,m
4311,Yakup,4 oder weniger,m
4312,Yama,4 oder weniger,m
4313,Yaman,4 oder weniger,m
4314,Yanis,4 oder weniger,m
4315,Yaniss,4 oder weniger,m
4316,Yanko,4 oder weniger,m
4317,Yann,4 oder weniger,m
4318,Yannick,4 oder weniger,m
4319,Yannik,4 oder weniger,m
4320,Yaqub,4 oder weniger,m
4321,Yari,4 oder weniger,m
4322,Yaro,4 oder weniger,m
4323,Yaroslav,4 oder weniger,m
4324,Yaruu,4 oder weniger,m
4325,Yaseen,4 oder weniger,m
4326,Yasir,4 oder weniger,m
4327,Yassin,4 oder weniger,m
4328,Yavuz,4 oder weniger,m
4329,Yaw,4 oder weniger,m
4330,Yaz-Mete,4 oder weniger,m
4331,Yazan,4 oder weniger,m
4332,Yekta,4 oder weniger,m
4333,Yelisyei,4 oder weniger,m
4334,Yi-Li,4 oder weniger,m
4335,Yiğit,4 oder weniger,m
4336,Yigithan,4 oder weniger,m
4337,Yijing,4 oder weniger,m
4338,Yisen,4 oder weniger,m
4339,Yll,4 oder weniger,m
4340,Yoab,4 oder weniger,m
4341,Yoan,4 oder weniger,m
4342,Yoann,4 oder weniger,m
4343,Yohannes,4 oder weniger,m
4344,Yona,4 oder weniger,m
4345,Yonah,4 oder weniger,m
4346,Yonas,4 oder weniger,m
4347,Yonatan,4 oder weniger,m
4348,Yosif,4 oder weniger,m
4349,Younes,4 oder weniger,m
4350,Younis,4 oder weniger,m
4351,Yousef,4 oder weniger,m
4352,Yousouf,4 oder weniger,m
4353,Yousuf,4 oder weniger,m
4354,Yue,4 oder weniger,m
4355,Yug,4 oder weniger,m
4356,Yuheng,4 oder weniger,m
4357,Yukio,4 oder weniger,m
4358,Yuma,4 oder weniger,m
4359,Yunis,4 oder weniger,m
4360,Yunos,4 oder weniger,m
4361,Yuri,4 oder weniger,m
4362,Yuriy,4 oder weniger,m
4363,Yusif,4 oder weniger,m
4364,Yuzen,4 oder weniger,m
4365,Zacharie,4 oder weniger,m
4366,Zahed,4 oder weniger,m
4367,Zahir,4 oder weniger,m
4368,Zaid,4 oder weniger,m
4369,Zakaria,4 oder weniger,m
4370,Zakariya,4 oder weniger,m
4371,Zakhar,4 oder weniger,m
4372,Zana,4 oder weniger,m
4373,Zayan,4 oder weniger,m
4374,Zayon,4 oder weniger,m
4375,Zdravko,4 oder weniger,m
4376,Zeak,4 oder weniger,m
4377,Zedan,4 oder weniger,m
4378,Zeki,4 oder weniger,m
4379,Željko-Aras,4 oder weniger,m
4380,Zenon,4 oder weniger,m
4381,Zeyd,4 oder weniger,m
4382,Zeyi,4 oder weniger,m
4383,Ziad,4 oder weniger,m
4384,Zidan,4 oder weniger,m
4385,Zikoranachimdi,4 oder weniger,m
4386,Ziyad,4 oder weniger,m
4387,Ziyan,4 oder weniger,m
4388,Ziyi,4 oder weniger,m
4389,Zubair,4 oder weniger,m
4390,Zübeyir,4 oder weniger,m
