_id,Vorname,Anzahl,Geschlecht
4108,Wolfgang,4 oder weniger,m
4109,Xamira,4 oder weniger,w
4110,Xaviar,4 oder weniger,m
4111,Xenia,4 oder weniger,w
4112,Xheladin,4 oder weniger,m
4113,Xiamu,4 oder weniger,w
4114,Xiao,4 oder weniger,m
4115,Xiaokai,4 oder weniger,m
4116,Yaashvisree,4 oder weniger,w
4117,Yaathvikan,4 oder weniger,m
4118,Yacoub,4 oder weniger,m
4119,Yad,4 oder weniger,m
4120,Yade,4 oder weniger,w
4121,Yael,4 oder weniger,w
4122,Yaël,4 oder weniger,w
4123,Yafet,4 oder weniger,m
4124,Yagiz,4 oder weniger,m
4125,Yagmur,4 oder weniger,w
4126,Yahya,4 oder weniger,m
4127,Yakiv,4 oder weniger,m
4128,Yakoub,4 oder weniger,m
4129,Yakout,4 oder weniger,w
4130,Yakub,4 oder weniger,m
4131,Yakup,4 oder weniger,m
4132,Yalda,4 oder weniger,w
4133,Yaman,4 oder weniger,m
4134,Yamila,4 oder weniger,w
4135,Yan,4 oder weniger,m
4136,Yana,4 oder weniger,w
4137,Yanis,4 oder weniger,m
4138,Yann,4 oder weniger,m
4139,Yannes,4 oder weniger,m
4140,Yannick,4 oder weniger,m
4141,Yannik,4 oder weniger,m
4142,Yannis,4 oder weniger,m
4143,Yano,4 oder weniger,m
4144,Yanxi,4 oder weniger,w
4145,Yanyi,4 oder weniger,m
4146,Yaqoub,4 oder weniger,m
4147,Yaqub,4 oder weniger,m
4148,Yarah,4 oder weniger,w
4149,Yara-Joana,4 oder weniger,w
4150,Yaren,4 oder weniger,w
4151,Yaron,4 oder weniger,m
4152,Yarub,4 oder weniger,m
4153,Yaryna,4 oder weniger,w
4154,Yasemin,4 oder weniger,w
4155,Yashica,4 oder weniger,w
4156,Yasir,4 oder weniger,m
4157,Yasmeen,4 oder weniger,w
4158,Yasmin,4 oder weniger,w
4159,Yasmina,4 oder weniger,w
4160,Yasmine,4 oder weniger,w
4161,Yasna,4 oder weniger,w
4162,Yassin,4 oder weniger,m
4163,Yassir,4 oder weniger,m
4164,Yavuz,4 oder weniger,m
4165,Yazan,4 oder weniger,m
4166,Yazdan,4 oder weniger,m
4167,Yazel,4 oder weniger,w
4168,Yeabsera,4 oder weniger,m
4169,Yehin,4 oder weniger,m
4170,Yelyzaveta,4 oder weniger,w
4171,Yemariam,4 oder weniger,w
4172,Yemina,4 oder weniger,w
4173,Yeseniia,4 oder weniger,w
4174,Yesong,4 oder weniger,w
4175,Yeva,4 oder weniger,w
4176,Yian,4 oder weniger,w
4177,Yichen,4 oder weniger,m
4178,Yiğit,4 oder weniger,m
4179,Yi-Heng,4 oder weniger,m
4180,Yinuo,4 oder weniger,w
4181,Yiqi,4 oder weniger,m
4182,Ylli,4 oder weniger,m
4183,Ylvi,4 oder weniger,w
4184,Ylvie,4 oder weniger,w
4185,Yoadan,4 oder weniger,w
4186,Yoan,4 oder weniger,m
4187,Yoann,4 oder weniger,m
4188,Yoanna,4 oder weniger,w
4189,Yoel,4 oder weniger,m
4190,Yonas,4 oder weniger,m
4191,Yonona,4 oder weniger,w
4192,Yorck,4 oder weniger,m
4193,Yorin,4 oder weniger,m
4194,Yosef,4 oder weniger,m
4195,Yosra,4 oder weniger,w
4196,Younas,4 oder weniger,m
4197,Younes,4 oder weniger,m
4198,Youri,4 oder weniger,m
4199,Yousef,4 oder weniger,m
4200,Yousof,4 oder weniger,m
4201,Youssouf,4 oder weniger,m
4202,Youssra,4 oder weniger,w
4203,Yousuf,4 oder weniger,m
4204,Youtang,4 oder weniger,w
4205,Yubing,4 oder weniger,w
4206,Yukta,4 oder weniger,w
4207,Yuliya,4 oder weniger,w
4208,Yuma,4 oder weniger,w
4209,Yumo,4 oder weniger,m
4210,Yuna,4 oder weniger,w
4211,Yunes,4 oder weniger,m
4212,Yunis,4 oder weniger,m
4213,Yun-Le,4 oder weniger,m
4214,Yunus,4 oder weniger,m
4215,Yunyi,4 oder weniger,m
4216,Yunze,4 oder weniger,m
4217,Yuqiao,4 oder weniger,m
4218,Yusef,4 oder weniger,m
4219,Yusha,4 oder weniger,m
4220,Yusra,4 oder weniger,w
4221,Yusra-Imani,4 oder weniger,w
4222,Yussra,4 oder weniger,w
4223,Yusupmuhammet,4 oder weniger,m
4224,Yuthika,4 oder weniger,w
4225,Yuvaan,4 oder weniger,m
4226,Yuval,4 oder weniger,m
4227,Yuzuki,4 oder weniger,w
4228,Yva,4 oder weniger,w
4229,Yves,4 oder weniger,m
4230,Zachary,4 oder weniger,m
4231,Zaha,4 oder weniger,w
4232,Zahwa,4 oder weniger,w
4233,Zainab,4 oder weniger,w
4234,Zaira,4 oder weniger,w
4235,Zakaria,4 oder weniger,m
4236,Zalman,4 oder weniger,m
4237,Zana,4 oder weniger,w
4238,Zara,4 oder weniger,w
4239,Zara-Hevin,4 oder weniger,w
4240,Zaryab,4 oder weniger,m
4241,Zaviar,4 oder weniger,m
4242,Zaya,4 oder weniger,m
4243,Zayd,4 oder weniger,m
4244,Zayna,4 oder weniger,w
4245,Zayyan,4 oder weniger,m
4246,Zehra,4 oder weniger,w
4247,Zeineldin,4 oder weniger,m
4248,Zejn,4 oder weniger,m
4249,Zejna,4 oder weniger,w
4250,Zejneb,4 oder weniger,w
4251,Zelal,4 oder weniger,w
4252,Zen,4 oder weniger,m
4253,Zeno,4 oder weniger,m
4254,Zerin,4 oder weniger,w
4255,Zerya,4 oder weniger,w
4256,Zeyd,4 oder weniger,m
4257,Zeyla,4 oder weniger,w
4258,Zeyneb,4 oder weniger,w
4259,Zeyn-Malik,4 oder weniger,m
4260,Zhili,4 oder weniger,m
4261,Zhiqin,4 oder weniger,w
4262,Ziaan,4 oder weniger,m
4263,Ziad,4 oder weniger,m
4264,Zian,4 oder weniger,m
4265,Zidan,4 oder weniger,m
4266,Ziggy,4 oder weniger,m
4267,Zinédine,4 oder weniger,m
4268,Zion,4 oder weniger,m
4269,Zirwa,4 oder weniger,w
4270,Zita,4 oder weniger,w
4271,Ziv,4 oder weniger,m
4272,Ziva,4 oder weniger,w
4273,Zlata,4 oder weniger,w
4274,Zoë,4 oder weniger,w
4275,Zoey,4 oder weniger,w
4276,Zofia,4 oder weniger,w
4277,Zoha,4 oder weniger,w
4278,Zohal,4 oder weniger,w
4279,Zohur,4 oder weniger,m
4280,Zola,4 oder weniger,w
4281,Zornitsa,4 oder weniger,w
4282,Zoya,4 oder weniger,w
4283,Zrinka,4 oder weniger,w
4284,Zubeida,4 oder weniger,w
4285,Zuhair,4 oder weniger,m
4286,Zulqarnayn,4 oder weniger,m
4287,Zuzanna,4 oder weniger,w
4288,Zvezdiyan,4 oder weniger,m
4289,Zyan,4 oder weniger,m
